,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CCDC200,1.4288471039812034,1.0308277972734168,0.9284698840764194,1.110243654589633,0.2668940459435346,0.5144407748458905
RNU6-1010P,1.1252941385757333,-1.0996246985557796,0.9904737080272252,-1.1102007954819475,0.2669125100770874,0.5144407748458905
CEPT1,8.687536182120187,-0.3347881832430156,0.3016250970479368,-1.1099480332361344,0.26702142045818633,0.5145443752828323
AC023494.1,2.535052469700386,0.8330939478573185,0.7505324667881734,1.1100038768775167,0.26699735587928275,0.5145443752828323
BAZ1B,50.8742192021932,0.27492708410049366,0.24780729617887448,1.1094390211256868,0.267240836705089,0.5146510163208909
PTP4A2P1,2.076300990580179,0.8183674253043923,0.7376429556340071,1.1094356952151767,0.26724227078934404,0.5146510163208909
ATP5PDP4,1.7913185081259981,0.9118374789943172,0.8217834995504177,1.1095835819205013,0.26717850930562526,0.5146510163208909
AC114730.3,1.1686147160385258,1.3715903230634574,1.2360855945055607,1.1096240658092122,0.2671610564652127,0.5146510163208909
METTL16,12.038072939096022,-0.3127567687440016,0.2818911191766261,-1.1094949342765064,0.2672167285596422,0.5146510163208909
KCNK2,1.2339199274488264,2.9818095870737693,2.6875973214477864,1.1094703671856219,0.26722732099975355,0.5146510163208909
SFTA2,298.3146183543151,-0.912816793277388,0.8228587967914722,-1.1093237343231719,0.2672905497854814,0.5146908646245976
PCK2,33.5315842695596,-0.38133782926217696,0.3437848896156681,-1.10923382842245,0.2673293227229697,0.5147124018619655
SF3B2,78.4911297065467,0.2418495990358475,0.2181114499791068,1.108834951393036,0.26750138959331093,0.5149905505770718
AP004609.3,1.7084580866510808,-0.7067052371720766,0.6373909752455388,-1.1087468518044772,0.26753940410139176,0.5150105924803617
LIMK2,31.834749719864735,-0.41629008157170383,0.3755353392687268,-1.1085243864993852,0.267635413235805,0.5151422577881372
AP003170.3,1.842435130487854,1.0208166413329778,0.9210317405848489,1.1083403495787953,0.2677148557670851,0.5152420119709621
FOLH1,2.682938643114834,0.9234466770869398,0.8332756957522106,1.1082126621409862,0.2677699836497871,0.5152949546110447
WASH7P,2.6290033733437146,0.8928089464289198,0.8061638770700429,1.1074782334254216,0.2680872180151529,0.5154364894277279
AC104825.1,4.538234920204207,-0.5587521056987861,0.5046275071701518,-1.1072565362759432,0.2681830301786262,0.5154364894277279
RASGRP3-AS1,1.6797524988932477,1.2458253581880665,1.1250804013094682,1.1073211805467988,0.2681550900537615,0.5154364894277279
ATP2A1-AS1,1.1173189554868383,1.2518481853974501,1.1301909110672996,1.10764311864379,0.268015973851109,0.5154364894277279
IL27RA,37.958103238533155,0.5217188030866325,0.47108351140037186,1.1074868690176376,0.26808348639633417,0.5154364894277279
ZC3H14,6.5700703558290305,-0.37053969062567355,0.33469903017112085,-1.107083251589431,0.26825793602097003,0.5154364894277279
VMO1,22.66546949244807,-0.685191087259033,0.6188878556408788,-1.1071328690873972,0.26823648637646946,0.5154364894277279
AC096720.1,1.4047390319242805,1.080149081963879,0.9753589400307182,1.107437516213119,0.26810481324941593,0.5154364894277279
AL138921.2,1.6977794179469288,-0.6666145437191409,0.6018998918218703,-1.1075173010936885,0.2680703363484688,0.5154364894277279
BMP3,9.344375186636183,-0.8120974907971565,0.7333345055270412,-1.1074038991435553,0.26811934087858336,0.5154364894277279
CXorf56,29.951732345498694,0.23400644415122682,0.21125142362057656,1.1077153476206627,0.26798476900793333,0.5154364894277279
FBXL16,7.166504839258114,1.1672310660481173,1.0541536550314128,1.1072684332848375,0.26817788798092024,0.5154364894277279
AL590714.1,1.4886958139829682,1.0378437339784634,0.9373778226002837,1.1071776064634082,0.2682171474188346,0.5154364894277279
TSHZ1,9.97610710566548,-0.34946937818434376,0.3155044960812715,-1.1076526088373815,0.2680118736920647,0.5154364894277279
LBHD1,1.423873814215162,1.0284257789574465,0.9283607331721022,1.107786814122818,0.26795389603133857,0.5154364894277279
LRRTM1,1.5152792902005932,3.270653275190198,2.9549330329196812,1.1068451429366448,0.2683608867870455,0.5155281162258967
ATP5F1E,165.49975501068494,0.5007068898176126,0.4523627904466552,1.1068701944366894,0.26835005402130896,0.5155281162258967
GFER,7.857697809636778,0.4088501428468518,0.36942027928279086,1.1067344316901386,0.26840876412399284,0.5155670042480526
INTS2,6.893600470055732,0.4768579478356525,0.4309392600843102,1.1065548953287723,0.2684864175134989,0.5156099939834636
AP001767.3,1.770897765321959,0.9589546625800585,0.8666013618086764,1.1065695310917032,0.26848008664942846,0.5156099939834636
AL096701.4,1.783809101528583,0.9479942262911111,0.8568948358786062,1.1063133847913758,0.26859090042168576,0.515757557551193
VPS29,53.79370559676495,-0.262249549474972,0.23712011344544423,-1.1059776653460038,0.2687361866106578,0.515983434557481
ACAT2,21.50477109949004,-0.3982841086333854,0.36014809376228024,-1.1058898145835454,0.2687742138764212,0.5160033451628309
GRAMD1B,2.9220794449638032,1.0798492266820874,0.976548140897198,1.105781867230818,0.2688209452536101,0.5160399604482564
PSMC3IP,3.57791582241407,0.6416293116689481,0.5803486099184336,1.1055929155393813,0.2689027575639529,0.5161439041019207
AC023818.1,1.4541564102910385,1.0719938857349727,0.969733077621821,1.1054525317048445,0.26896355202889277,0.5161543910926818
CCDC125,7.8918114230963505,0.4489599535921129,0.40611509753612957,1.1054992939585844,0.26894330017207746,0.5161543910926818
APOH,11.275800175392147,-1.4358049660433159,1.2990230938204204,-1.1052959511448106,0.2690313717604764,0.5162314412151814
CHMP6,24.088599658139508,-0.29199114028547224,0.26429801906207573,-1.1047799046003905,0.26925497007482657,0.5164981883803227
MIR6774,1.617188207880542,-1.3241514960413039,1.1988256198466611,-1.1045405387738318,0.26935872841902886,0.5164981883803227
ZNF101,6.0776297895460685,0.5939740574815686,0.5376968270918061,1.104663497261355,0.2693054259508719,0.5164981883803227
ZBED1,56.14703101528899,0.34963563636490164,0.31652968204117543,1.1045903629329135,0.26933712878830807,0.5164981883803227
LOXL4,16.559166768747502,0.7483444852078587,0.6775242442476244,1.1045279804546015,0.26936417285418557,0.5164981883803227
PIH1D1,48.45107888328653,0.2703556058752002,0.24470037748652534,1.1048434360919102,0.2692274355698019,0.5164981883803227
SLC25A14,9.038197927821141,0.41227668950973756,0.3731700490631028,1.1047957641424269,0.26924809637913294,0.5164981883803227
ERICH2,15.654778109605495,-0.6437504756564574,0.5829069874799163,-1.1043794112669432,0.2694285881053441,0.5165686125045118
CDC42BPB,39.78520286785524,-0.38592754797964246,0.3495331029452349,-1.104123027912781,0.26953977328223044,0.5167286837368037
LINC01659,1.1989952063207316,2.165499084492351,1.9619451097503473,1.10375110584409,0.2697011198206425,0.5169317641764667
FBXL2,3.578798092374313,-0.4855697420164475,0.4399175710656038,-1.1037743749136033,0.2696910233336197,0.5169317641764667
PCDHB11,4.247886700342398,1.0294493543761825,0.9327886128041388,1.1036255591515671,0.2697555992082561,0.5169830728740045
TTC23,7.201184202964288,-0.36563258004088955,0.3313224842582217,-1.1035549877017332,0.26978622610406844,0.5169886627386612
AC083799.1,27.8570448519072,0.3094848212422591,0.28052724067611795,1.1032255566209845,0.26992922555218435,0.5172095677443878
AC084036.1,4.1844904874715905,-0.48347769904703985,0.4382741739235763,-1.1031398330382705,0.2699664449690409,0.5172277637900385
KCTD6,8.081332342513136,0.4222042858240315,0.3827956776358137,1.1029494597003018,0.27004911374581086,0.5173330234270042
AC145098.1,3.4135576865959534,-0.5470596269330951,0.49610208924591453,-1.1027158296483635,0.27015059028354604,0.5174742877741395
AC109322.1,2.1884505888576995,0.8349235688647284,0.7571979809452011,1.1026489635148042,0.2701796382078342,0.5174768001276627
METTL24,1.3068465167270915,-0.807297812421602,0.7321941588239517,-1.1025734126563937,0.27021246151942446,0.5174865422467565
MEIS3P1,15.39064386255076,-0.48121150081190944,0.4364926567691569,-1.102450392576484,0.27026591383683485,0.5175357851230451
THUMPD3,15.27150164279983,0.3022287924552356,0.27416823456348627,1.1023479541181187,0.2703104289561261,0.5175679056890851
RAB40B,10.685366782968519,0.4779994126709003,0.4336788015763965,1.1021968584431636,0.2703760974761822,0.5176405182773864
SLC24A3,14.408112135790052,-0.8225631533762275,0.7464920912840537,-1.1019047126960484,0.27050309955980856,0.517724284826359
IGHV1OR15-6,1.5227164370465502,3.2514375610412154,2.9505123371737594,1.101990837345797,0.27046565505891607,0.517724284826359
SPATA2L,17.320310061364474,-0.35254922814628403,0.319929876601011,-1.1019578161684258,0.27048001128947263,0.517724284826359
AC034213.1,1.3500206658715124,-1.2702808434472577,1.152976268654229,-1.1017406671604335,0.27057443163388384,0.5177529251438577
AL592295.6,10.619438031184128,0.42223572883823446,0.38325879745346675,1.1016987258837811,0.2705926710681399,0.5177529251438577
SLC45A3,14.476777667437652,0.6226656497186199,0.5651970648738911,1.1016788451609376,0.2706013170969479,0.5177529251438577
ANAPC4,11.518907667412794,0.3262078518176163,0.2961595637287826,1.1014597931956416,0.27069659426016,0.5178821122961245
CCDC102A,12.011099504162315,-0.4584764298246776,0.4163835687295219,-1.10109155177182,0.270856813537638,0.5181355039651094
ACSL5,103.22488585576185,0.7429659164798149,0.6751242622044631,1.1004876554929761,0.2711197052570823,0.5183412438687872
FAM160B1,16.093253900891906,-0.27260655381064514,0.24766743818385387,-1.1006959809075827,0.2710289960536554,0.5183412438687872
ZCCHC7,17.3273603574651,0.3535058497272907,0.32117668295274543,1.1006585113132321,0.27104530955770445,0.5183412438687872
NAPG,21.586476012625898,0.27127264542404345,0.24646863082201592,1.1006376126621138,0.27105440870027686,0.5183412438687872
DHDDS,23.382329044051907,0.27623091387582677,0.2510136827815335,1.1004615796830515,0.27113106066974835,0.5183412438687872
PLEKHB2,71.95681192231538,-0.32597368325692416,0.2961992125969485,-1.1005217751894942,0.2711048474098152,0.5183412438687872
EPS8L2,62.41766465346737,-0.41705493921141357,0.3791050138521624,-1.1001039922253582,0.27128681461890136,0.5185858709369716
AC006026.3,5.7187657020998195,0.8182136667369677,0.7438098037869468,1.1000307640087692,0.27131871810699426,0.5185937223360508
AC117503.2,1.0488277212240102,1.262125698476392,1.1477137805578348,1.099686803327349,0.27146860655373495,0.5187942059780378
MAGEA4,4.508413719919718,4.835640719112829,4.39789666955511,1.0995348646065395,0.271534835256233,0.5187942059780378
HMGN1P36,4.123629142521325,0.5535516199499115,0.5034255453116798,1.0995699862771122,0.27151952505712906,0.5187942059780378
VWDE,1.1202067006776952,1.2876044275955618,1.1709633426231145,1.0996112181540676,0.27150155205822435,0.5187942059780378
PMF1,24.00912160145844,0.3150051013341031,0.2865643499378464,1.0992473467213395,0.2716601919613283,0.5189805653719539
CTSF,45.53323176217912,-0.4848037884849539,0.44105990494051267,-1.0991790073285876,0.2716899935053233,0.5189843563866916
RPL17P50,8.496290046204917,0.537824996766872,0.4893367683127211,1.09908968954314,0.2717289467130015,0.5190056264152815
SLC39A13,41.04995444804286,-0.30949097003451126,0.28168384361565446,-1.0987175056330118,0.27189130445821963,0.5190500426969205
E2F4,58.00355085594253,0.24841877793725503,0.22607595356803895,1.0988288405581883,0.27184272987540725,0.5190500426969205
CCDC110,1.1179126142624864,1.286264659533646,1.170646402106272,1.0987644580117013,0.2718708187671979,0.5190500426969205
GLMN,7.7217172008807164,0.49579635215576295,0.4511534176016928,1.0989528901086234,0.2717886149969032,0.5190500426969205
LONP2,27.909468851760266,0.28856105451299463,0.2626297597687459,1.0987370767390643,0.2718827653027247,0.5190500426969205
AC079922.1,11.085763209959696,-0.46894590071279185,0.4268716785366232,-1.0985640985141132,0.2719582445546844,0.5191247154344943
BRCA2,1.9905321633737676,0.8198555633433561,0.7463527843302973,1.0984826218328012,0.2719938019699498,0.519139474511852
COX20P1,4.607440073950494,1.354575217439271,1.2334136205050956,1.0982327379233565,0.27210287419732027,0.519294529858777
CCDC60,1.2058041698048456,-1.6894458588588546,1.5386099952815224,-1.0980338513592807,0.2721897079076149,0.5194071167466882
AC136628.3,8.074467167207185,-0.551295078414995,0.5023117701033579,-1.0975157486386553,0.2724160001832724,0.5197489456947394
C17orf100,3.866333200841797,0.5780029722935058,0.5266652062565944,1.097477041253223,0.2724329116162164,0.5197489456947394
AC079807.1,2.082018342422699,0.8195174278729064,0.7467589108221269,1.0974324055546625,0.2724524140480544,0.5197489456947394
USP7,40.726428450797826,0.24894622416566817,0.22688962414206332,1.097212907408205,0.272548332073938,0.5198787681733424
EIF4G2,349.1221845997205,-0.2188734410332215,0.19950928967911943,-1.097058895779973,0.27261564707847563,0.5199540101761521
TGM2,267.7076101671638,-0.6025960405225381,0.5493455630606987,-1.096934390741508,0.2726700737334229,0.5200046576351294
KPNA5,3.3687171291467917,-0.4910961155301584,0.44778299337315963,-1.096727930265328,0.2727603431165665,0.5201236428378763
MROH8,1.158128618724059,-0.7731545719134978,0.7050916809593779,-1.0965305545252082,0.2728466595517519,0.5202350666588692
NPC1L1,1.100578704211639,2.7850793426724594,2.5402952958585083,1.0963604692781297,0.2729210562849377,0.5202415616465325
RAB31,91.84545685979421,-0.5889068819230598,0.5371634381367092,-1.0963271885477468,0.27293561518236964,0.5202415616465325
COX6C,82.20731391941351,0.44111867699448154,0.40238223177815596,1.0962677826134282,0.272961604060562,0.5202415616465325
MT1DP,3.9480015892808136,1.0562634822066168,0.9634918171436627,1.0962869257550956,0.2729532291437672,0.5202415616465325
AKAP6,1.2364468553355599,-0.8132875540981305,0.7420998333757484,-1.0959274177418357,0.2731105393433234,0.5204722505136247
AC132938.3,3.6159509258000333,0.6178407761823803,0.5639350719300595,1.0955884940225997,0.2732588992263879,0.5206486195738071
MRPS6,23.860101716129087,0.4909606200851078,0.4481086194931252,1.0956286014771472,0.2732413397842569,0.5206486195738071
SYK,34.92852415406054,-0.49697951630543985,0.45375414740952447,-1.0952616502630077,0.27340202343732745,0.5208681253211701
AC132872.1,10.153733900993883,0.5176732773077767,0.472728924194577,1.0950742609832362,0.27348410393012246,0.5209713015136098
RARRES1,56.94619636015914,0.7028754450938198,0.6419745840648808,1.0948649098276204,0.273575824114087,0.5210928178148566
MFSD10,108.73440223360852,0.3629936989784016,0.33166458188161085,1.0944602432947568,0.27375317477764805,0.5212327486608609
DYRK3,7.038712719181928,-0.5222082110843874,0.4770757637451124,-1.0946022639779034,0.27369092331584277,0.5212327486608609
NFYC-AS1,1.837240406280002,1.0314924892977797,0.9424822907823772,1.0944423034638806,0.2737610389734564,0.5212327486608609
CHRNA9,2.472456663050217,3.9703156059571074,3.6274325003565258,1.094525013371546,0.2737247831213576,0.5212327486608609
MINPP1,27.55813702026755,0.3302423632287096,0.3017762063589229,1.094328698783926,0.27381084288555513,0.5212743771138574
SYN1,1.6172154730150259,1.2229692760876456,1.117722239645801,1.0941620670223013,0.2738839048950823,0.5213602707506939
TRIM23,9.719090194877854,-0.32476272570119213,0.2968540698186689,-1.09401473222035,0.27394851698190437,0.5214093635384125
TAS2R5,1.3665986698242394,1.0422896481164539,0.9527538371219887,1.0939758072923942,0.27396558882816413,0.5214093635384125
GGNBP2,22.97240947949345,0.2682661253161373,0.24528237051766955,1.0937032480155848,0.2740851493033494,0.5215837036467349
PYGL,41.65528539876335,0.519619398678978,0.47515322066183324,1.0935828193592132,0.274137987725546,0.5216310491581347
JMJD1C-AS1,1.0726289042087924,1.269040928607537,1.1608259714297096,1.0932223777217411,0.2742961741244381,0.5218788211951501
AC005046.1,1.8484680122981103,1.0000970758910732,0.9148976444785131,1.093124549972061,0.2743391183765591,0.5219073041247541
RPARP-AS1,5.817190358878465,-0.4418200055416592,0.4043637841837748,-1.0926300099636552,0.2745562809651957,0.5222551210000389
TFDP1,64.44612563306855,0.398905224965958,0.3651036652758938,1.092580718587204,0.27457793224470073,0.5222551210000389
AC090948.1,2.1172365244444147,-0.6375389842758222,0.583566769976071,-1.0924867848489115,0.27461919594846307,0.5222803607350128
AL353807.5,5.445223359674151,0.6780120393939891,0.6209346617955757,1.0919217127183094,0.2748675131524394,0.5226993367531405
